id;region;year;type;availability_constant;conversion_factor_iip_coke;conversion_factor_iip_heat_high_other;conversion_factor_pri_biomass_stemwood;conversion_factor_pri_coal;conversion_factor_pri_waste_municipal_bio;conversion_factor_sec_elec_ind;conversion_factor_sec_heating_oil;conversion_factor_sec_heavy_fuel_oil;conversion_factor_sec_hydrogen;conversion_factor_sec_lpg;conversion_factor_sec_methane;conversion_factor_iip_heat_proc;conversion_factor_iip_machine_drive;conversion_factor_iip_steam;conversion_factor_iip_ict;conversion_factor_iip_cooling;conversion_factor_sec_heat_district_high_ind;conversion_factor_iip_pump_fans_compression;conversion_factor_iip_lighting;conversion_factor_iip_heat_kiln;conversion_factor_pri_envir_heat;conversion_factor_pri_geoth_heat;conversion_factor_pri_solar_radiation;conversion_factor_exo_other_ind;conversion_factor_iip_electro_chemicals;cost_fix_p;cost_inv_p;cost_fix_e;cost_inv_e;lifetime;cost_var_e;flow_share_max_sec_hydrogen;capacity_p_inst_0;capacity_p_abs_new_max;capacity_e_inst_0;capacity_e_abs_new_max;ef_iip_coke_emi_co2_f_ind;ef_iip_coke_emi_ch4_f_ind;ef_iip_coke_emi_n2o_f_ind;ef_pri_biomass_stemwood_emi_co2_f_ind;ef_pri_biomass_stemwood_emi_ch4_f_ind;ef_pri_biomass_stemwood_emi_n2o_f_ind;ef_pri_coal_emi_co2_f_ind;ef_pri_coal_emi_ch4_f_ind;ef_pri_coal_emi_n2o_f_ind;ef_pri_waste_municipal_bio_emi_co2_f_ind;ef_pri_waste_municipal_bio_emi_ch4_f_ind;ef_pri_waste_municipal_bio_emi_n2o_f_ind;ef_sec_heating_oil_emi_co2_f_ind;ef_sec_heating_oil_emi_ch4_f_ind;ef_sec_heating_oil_emi_n2o_f_ind;ef_sec_heavy_fuel_oil_emi_co2_f_ind;ef_sec_heavy_fuel_oil_emi_ch4_f_ind;ef_sec_heavy_fuel_oil_emi_n2o_f_ind;ef_sec_lpg_emi_co2_f_ind;ef_sec_lpg_emi_ch4_f_ind;ef_sec_lpg_emi_n2o_f_ind;ef_sec_methane_emi_co2_f_ind;ef_sec_methane_emi_ch4_f_ind;ef_sec_methane_emi_n2o_f_ind;bandwidth_type;version;method;source;comment
408;DE;2070;ind_other_steam_elec_0;100;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
409;DE;2021;ind_other_steam_elec_1;85;;;;;;1;;;;;;;;0.930232558;;;;;;;;;;;;23.35;171.5;;;30;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
410;DE;2024;ind_other_steam_elec_1;85;;;;;;1;;;;;;;;0.981645205;;;;;;;;;;;;23.35;171.5;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
411;DE;2027;ind_other_steam_elec_1;85;;;;;;1;;;;;;;;1.032715051;;;;;;;;;;;;23.35;171.5;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
412;DE;2030;ind_other_steam_elec_1;85;;;;;;1;;;;;;;;1.090581738;;;;;;;;;;;;23.35;171.5;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
413;DE;2035;ind_other_steam_elec_1;85;;;;;;1;;;;;;;;1.1216684;;;;;;;;;;;;23.35;171.5;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
414;DE;2040;ind_other_steam_elec_1;85;;;;;;1;;;;;;;;1.154579366;;;;;;;;;;;;23.35;171.5;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
415;DE;2045;ind_other_steam_elec_1;85;;;;;;1;;;;;;;;1.154579366;;;;;;;;;;;;23.35;171.5;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
416;DE;2050;ind_other_steam_elec_1;85;;;;;;1;;;;;;;;1.227390181;;;;;;;;;;;;23.35;171.5;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
417;DE;2060;ind_other_steam_elec_1;85;;;;;;1;;;;;;;;1.227390181;;;;;;;;;;;;23.35;171.5;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
418;DE;2070;ind_other_steam_elec_1;85;;;;;;1;;;;;;;;1.227390181;;;;;;;;;;;;23.35;171.5;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
419;DE;2021;ind_other_steam_gas_0;100;;;;;;;;;1;;1;;;0.8;;;;;;;;;;;;;;;;30;;0;0.081923381;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
420;DE;2024;ind_other_steam_gas_0;100;;;;;;;;;1;;1;;;0.8;;;;;;;;;;;;;;;;30;;0;0.073448549;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
421;DE;2027;ind_other_steam_gas_0;100;;;;;;;;;1;;1;;;0.8;;;;;;;;;;;;;;;;30;;0;0.064973716;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
422;DE;2030;ind_other_steam_gas_0;100;;;;;;;;;1;;1;;;0.8;;;;;;;;;;;;;;;;30;;20;0.056498884;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
423;DE;2035;ind_other_steam_gas_0;100;;;;;;;;;1;;1;;;0.8;;;;;;;;;;;;;;;;30;;20;0.042374163;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
424;DE;2040;ind_other_steam_gas_0;100;;;;;;;;;1;;1;;;0.8;;;;;;;;;;;;;;;;30;;20;0.028249442;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
425;DE;2045;ind_other_steam_gas_0;100;;;;;;;;;1;;1;;;0.8;;;;;;;;;;;;;;;;30;;20;0.014124721;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
426;DE;2050;ind_other_steam_gas_0;100;;;;;;;;;1;;1;;;0.8;;;;;;;;;;;;;;;;30;;20;0;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
427;DE;2060;ind_other_steam_gas_0;100;;;;;;;;;1;;1;;;0.8;;;;;;;;;;;;;;;;30;;20;0;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
428;DE;2070;ind_other_steam_gas_0;100;;;;;;;;;1;;1;;;0.8;;;;;;;;;;;;;;;;30;;20;0;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
429;DE;2021;ind_other_steam_gas_1;85;;;;;;;;;1;;1;;;0.900901;;;;;;;;;;;;12.6;202.5;;;30;;0;;0;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
430;DE;2024;ind_other_steam_gas_1;85;;;;;;;;;1;;1;;;0.950951;;;;;;;;;;;;12.6;202.5;;;30;;0;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
431;DE;2027;ind_other_steam_gas_1;85;;;;;;;;;1;;1;;;1.001001;;;;;;;;;;;;12.6;202.5;;;30;;0;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
432;DE;2030;ind_other_steam_gas_1;85;;;;;;;;;1;;1;;;1.056612;;;;;;;;;;;;12.6;202.5;;;30;;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
433;DE;2035;ind_other_steam_gas_1;85;;;;;;;;;1;;1;;;1.086801;;;;;;;;;;;;12.6;202.5;;;30;;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
434;DE;2040;ind_other_steam_gas_1;85;;;;;;;;;1;;1;;;1.1187655;;;;;;;;;;;;12.6;202.5;;;30;;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
435;DE;2045;ind_other_steam_gas_1;85;;;;;;;;;1;;1;;;1.1187655;;;;;;;;;;;;12.6;202.5;;;30;;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
436;DE;2050;ind_other_steam_gas_1;85;;;;;;;;;1;;1;;;1.1885;;;;;;;;;;;;12.6;202.5;;;30;;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
437;DE;2060;ind_other_steam_gas_1;85;;;;;;;;;1;;1;;;1.1885;;;;;;;;;;;;12.6;202.5;;;30;;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
438;DE;2070;ind_other_steam_gas_1;85;;;;;;;;;1;;1;;;1.1885;;;;;;;;;;;;12.6;202.5;;;30;;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
439;DE;2021;ind_other_steam_heating_oil_0;100;;;;;;;1;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.003638632;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
440;DE;2024;ind_other_steam_heating_oil_0;100;;;;;;;1;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.003262222;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
441;DE;2027;ind_other_steam_heating_oil_0;100;;;;;;;1;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.002885811;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
442;DE;2030;ind_other_steam_heating_oil_0;100;;;;;;;1;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.002509401;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
443;DE;2035;ind_other_steam_heating_oil_0;100;;;;;;;1;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.001882051;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
444;DE;2040;ind_other_steam_heating_oil_0;100;;;;;;;1;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.001254701;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
445;DE;2045;ind_other_steam_heating_oil_0;100;;;;;;;1;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.00062735;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
446;DE;2050;ind_other_steam_heating_oil_0;100;;;;;;;1;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
447;DE;2060;ind_other_steam_heating_oil_0;100;;;;;;;1;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
448;DE;2070;ind_other_steam_heating_oil_0;100;;;;;;;1;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;global_emission_factors.light_heating_oil;0.004447404;0.004240345;;;;;;;;;;;srd_point_draft;;;
449;DE;2021;ind_other_heatexchanger_steam_dh_0;100;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;30;;;0.115109397;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
450;DE;2024;ind_other_heatexchanger_steam_dh_0;100;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;30;;;0.103201528;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
451;DE;2027;ind_other_heatexchanger_steam_dh_0;100;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;30;;;0.09129366;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
452;DE;2030;ind_other_heatexchanger_steam_dh_0;100;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;30;;;0.079385791;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
453;DE;2035;ind_other_heatexchanger_steam_dh_0;100;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;30;;;0.059539343;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
454;DE;2040;ind_other_heatexchanger_steam_dh_0;100;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;30;;;0.039692896;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
455;DE;2045;ind_other_heatexchanger_steam_dh_0;100;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;30;;;0.019846448;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
456;DE;2050;ind_other_heatexchanger_steam_dh_0;100;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
457;DE;2060;ind_other_heatexchanger_steam_dh_0;100;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
458;DE;2070;ind_other_heatexchanger_steam_dh_0;100;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
459;DE;2021;ind_other_heatexchanger_steam_dh_1;100;;;;;;;;;;;;;;0.980392157;;;1;;;;;;;;;10;230;;;30;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
460;DE;2024;ind_other_heatexchanger_steam_dh_1;100;;;;;;;;;;;;;;1.034858388;;;1;;;;;;;;;10;230;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
461;DE;2027;ind_other_heatexchanger_steam_dh_1;100;;;;;;;;;;;;;;1.060658181;;;1;;;;;;;;;10;230;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
462;DE;2030;ind_other_heatexchanger_steam_dh_1;100;;;;;;;;;;;;;;1.089324619;;;1;;;;;;;;;10;230;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
463;DE;2035;ind_other_heatexchanger_steam_dh_1;100;;;;;;;;;;;;;;1.104572724;;;1;;;;;;;;;10;230;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
464;DE;2040;ind_other_heatexchanger_steam_dh_1;100;;;;;;;;;;;;;;1.121363578;;;1;;;;;;;;;10;230;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
465;DE;2045;ind_other_heatexchanger_steam_dh_1;100;;;;;;;;;;;;;;1.121363578;;;1;;;;;;;;;10;230;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
466;DE;2050;ind_other_heatexchanger_steam_dh_1;100;;;;;;;;;;;;;;1.157407407;;;1;;;;;;;;;10;230;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
467;DE;2060;ind_other_heatexchanger_steam_dh_1;100;;;;;;;;;;;;;;1.157407407;;;1;;;;;;;;;10;230;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
468;DE;2070;ind_other_heatexchanger_steam_dh_1;100;;;;;;;;;;;;;;1.157407407;;;1;;;;;;;;;10;230;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
469;DE;2030;ind_other_steam_hydrogen_1;85;;;;;;;;;1;;;;;0.9;;;;;;;;;;;;12.6;197;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
470;DE;2035;ind_other_steam_hydrogen_1;85;;;;;;;;;1;;;;;0.9;;;;;;;;;;;;12.6;197;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
471;DE;2040;ind_other_steam_hydrogen_1;85;;;;;;;;;1;;;;;0.9;;;;;;;;;;;;12.6;197;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
472;DE;2045;ind_other_steam_hydrogen_1;85;;;;;;;;;1;;;;;0.9;;;;;;;;;;;;12.6;197;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
473;DE;2050;ind_other_steam_hydrogen_1;85;;;;;;;;;1;;;;;0.9;;;;;;;;;;;;12.6;197;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
474;DE;2060;ind_other_steam_hydrogen_1;85;;;;;;;;;1;;;;;0.9;;;;;;;;;;;;12.6;197;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
475;DE;2070;ind_other_steam_hydrogen_1;85;;;;;;;;;1;;;;;0.9;;;;;;;;;;;;12.6;197;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
476;DE;2021;ind_other_ict_elc_0;100;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
477;DE;2024;ind_other_ict_elc_0;100;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
478;DE;2027;ind_other_ict_elc_0;100;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
479;DE;2030;ind_other_ict_elc_0;100;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
480;DE;2035;ind_other_ict_elc_0;100;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
481;DE;2040;ind_other_ict_elc_0;100;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
482;DE;2045;ind_other_ict_elc_0;100;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
483;DE;2050;ind_other_ict_elc_0;100;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
484;DE;2060;ind_other_ict_elc_0;100;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
485;DE;2070;ind_other_ict_elc_0;100;;;;;;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
486;DE;2021;ind_other_ind_boiler_bio_0;70;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;1.495;0;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
487;DE;2024;ind_other_ind_boiler_bio_0;70;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;1.340344828;0;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
488;DE;2027;ind_other_ind_boiler_bio_0;70;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;1.185689655;0;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
489;DE;2030;ind_other_ind_boiler_bio_0;70;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;1.031034483;0;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
490;DE;2035;ind_other_ind_boiler_bio_0;70;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;0.773275862;0;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
491;DE;2040;ind_other_ind_boiler_bio_0;70;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;0.515517241;0;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
492;DE;2045;ind_other_ind_boiler_bio_0;70;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;0.257758621;0;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
493;DE;2050;ind_other_ind_boiler_bio_0;70;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;0;0;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
494;DE;2060;ind_other_ind_boiler_bio_0;70;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;0;0;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
495;DE;2070;ind_other_ind_boiler_bio_0;70;;0.65;1;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;0;0;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
496;DE;2021;ind_other_ind_boiler_coal_0;70;;0.69;;1;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;4.14;0;;;;;;;global_emission_factors.raw_hard_coal_power_stations_industry;0.003921759;0.003570558;;;;;;;;;;;;;;;;;srd_range_draft;;;
497;DE;2024;ind_other_ind_boiler_coal_0;70;;0.69;;1;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;3.711724138;0;;;;;;;global_emission_factors.raw_hard_coal_power_stations_industry;0.003921759;0.003570558;;;;;;;;;;;;;;;;;srd_range_draft;;;
498;DE;2027;ind_other_ind_boiler_coal_0;70;;0.69;;1;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;3.283448276;0;;;;;;;global_emission_factors.raw_hard_coal_power_stations_industry;0.003921759;0.003570558;;;;;;;;;;;;;;;;;srd_range_draft;;;
499;DE;2030;ind_other_ind_boiler_coal_0;70;;0.69;;1;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;2.855172414;0;;;;;;;global_emission_factors.raw_hard_coal_power_stations_industry;0.003921759;0.003570558;;;;;;;;;;;;;;;;;srd_range_draft;;;
500;DE;2035;ind_other_ind_boiler_coal_0;70;;0.69;;1;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;2.14137931;0;;;;;;;global_emission_factors.raw_hard_coal_power_stations_industry;0.003921759;0.003570558;;;;;;;;;;;;;;;;;srd_range_draft;;;
501;DE;2040;ind_other_ind_boiler_coal_0;70;;0.69;;1;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;1.427586207;0;;;;;;;global_emission_factors.raw_hard_coal_power_stations_industry;0.003921759;0.003570558;;;;;;;;;;;;;;;;;srd_range_draft;;;
502;DE;2045;ind_other_ind_boiler_coal_0;70;;0.69;;1;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;0.713793103;0;;;;;;;global_emission_factors.raw_hard_coal_power_stations_industry;0.003921759;0.003570558;;;;;;;;;;;;;;;;;srd_range_draft;;;
503;DE;2050;ind_other_ind_boiler_coal_0;70;;0.69;;1;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;0;0;;;;;;;global_emission_factors.raw_hard_coal_power_stations_industry;0.003921759;0.003570558;;;;;;;;;;;;;;;;;srd_range_draft;;;
504;DE;2060;ind_other_ind_boiler_coal_0;70;;0.69;;1;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;0;0;;;;;;;global_emission_factors.raw_hard_coal_power_stations_industry;0.003921759;0.003570558;;;;;;;;;;;;;;;;;srd_range_draft;;;
505;DE;2070;ind_other_ind_boiler_coal_0;70;;0.69;;1;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;;;0;0;;;;;;;global_emission_factors.raw_hard_coal_power_stations_industry;0.003921759;0.003570558;;;;;;;;;;;;;;;;;srd_range_draft;;;
506;DE;2021;ind_other_ind_boiler_heavy_fuel_oil_0;32.9;;0.69;;;;;;1;;;;;;;;;;;;;;;;;;;;;;30;;;;;0.138;0;;;;;;;;;;;;;;;;global_emission_factors.heavy_fuel_oil;0.004447404;0.004240345;;;;;;;;;;;
507;DE;2024;ind_other_ind_boiler_heavy_fuel_oil_0;32.9;;0.69;;;;;;1;;;;;;;;;;;;;;;;;;;;;;30;;;;;0.123724138;0;;;;;;;;;;;;;;;;global_emission_factors.heavy_fuel_oil;0.004447404;0.004240345;;;;;;;;;;;
508;DE;2027;ind_other_ind_boiler_heavy_fuel_oil_0;32.9;;0.69;;;;;;1;;;;;;;;;;;;;;;;;;;;;;30;;;;;0.109448276;0;;;;;;;;;;;;;;;;global_emission_factors.heavy_fuel_oil;0.004447404;0.004240345;;;;;;;;;;;
509;DE;2030;ind_other_ind_boiler_heavy_fuel_oil_0;32.9;;0.69;;;;;;1;;;;;;;;;;;;;;;;;;;;;;30;;;;;0.095172414;0;;;;;;;;;;;;;;;;global_emission_factors.heavy_fuel_oil;0.004447404;0.004240345;;;;;;;;;;;
510;DE;2035;ind_other_ind_boiler_heavy_fuel_oil_0;32.9;;0.69;;;;;;1;;;;;;;;;;;;;;;;;;;;;;30;;;;;0.07137931;0;;;;;;;;;;;;;;;;global_emission_factors.heavy_fuel_oil;0.004447404;0.004240345;;;;;;;;;;;
511;DE;2040;ind_other_ind_boiler_heavy_fuel_oil_0;32.9;;0.69;;;;;;1;;;;;;;;;;;;;;;;;;;;;;30;;;;;0.047586207;0;;;;;;;;;;;;;;;;global_emission_factors.heavy_fuel_oil;0.004447404;0.004240345;;;;;;;;;;;
512;DE;2045;ind_other_ind_boiler_heavy_fuel_oil_0;32.9;;0.69;;;;;;1;;;;;;;;;;;;;;;;;;;;;;30;;;;;0.023793103;0;;;;;;;;;;;;;;;;global_emission_factors.heavy_fuel_oil;0.004447404;0.004240345;;;;;;;;;;;
